datetime,open,high,low,close,volume,MA for 10 days,MA for 50 days,MA for 100 days,26_ema,12_ema,MACD,RSI_14D
2016-07-01 09:00:00,3.88,3.884,3.864,3.88,25200000.0,3.8512,0.0,0.0,3.837852381952459,3.8512762099971174,0.013423828044658581,54.54545454545455
2016-07-04 09:00:00,3.892,3.896,3.872,3.876,22477000.0,3.8559999999999994,3.81696,0.0,3.8407396924443695,3.855080766952721,0.014341074508351426,59.25925925925926
2016-07-05 09:00:00,3.88,3.892,3.868,3.876,15760000.0,3.8604,3.8179199999999995,0.0,3.843404168846971,3.8582997526462903,0.014895583799319212,56.0
2016-07-08 09:00:00,3.884,3.892,3.852,3.868,38553500.0,3.8623999999999996,3.8188,0.0,3.8452600060737328,3.859792350339367,0.014532344265634212,56.0
2016-07-11 09:00:00,3.876,3.884,3.852,3.868,17282500.0,3.864,3.8207999999999998,0.0,3.846973450942813,3.8610552460491743,0.014081795106361206,56.0
2016-07-12 09:00:00,3.88,3.9,3.868,3.872,21590000.0,3.8671999999999995,3.8232,0.0,3.848856784504437,3.862739257870246,0.013882473365808945,53.333333333333336
2016-07-13 09:00:00,3.884,3.896,3.856,3.88,28919500.0,3.8695999999999997,3.8259999999999996,0.0,3.8511976574588416,3.8653950282432183,0.014197370784376773,54.437869822485204
2016-07-14 09:00:00,3.888,3.888,3.872,3.888,34759000.0,3.8747999999999996,3.8289600000000004,0.0,3.8539608835867343,3.8688730171533643,0.014912133566630015,52.17391304347826
2016-07-15 09:00:00,3.896,3.9,3.876,3.884,27689500.0,3.8771999999999998,3.8323999999999994,0.0,3.856214034163708,3.8712004156887714,0.014986381525063486,58.13953488372092
2016-07-18 09:00:00,3.884,3.892,3.868,3.88,19235500.0,3.8771999999999998,3.83432,0.0,3.857996490017991,3.8725542817663636,0.014557791748372573,62.5
2016-07-19 09:00:00,3.892,3.936,3.884,3.908,39555500.0,3.88,3.8374399999999995,0.0,3.861740385823102,3.8780077550669603,0.016267369243858187,65.71428571428571
2016-07-20 09:00:00,3.916,3.916,3.888,3.912,17186500.0,3.8836,3.8398399999999997,0.0,3.865500454092681,3.8832375631879312,0.01773710909525006,73.2824427480916
2016-07-21 09:00:00,3.9,3.92,3.892,3.892,21499000.0,3.8851999999999998,3.84144,0.0,3.8674814987041453,3.88458568098823,0.017104182284084946,60.0
2016-07-22 09:00:00,3.892,3.9,3.852,3.86,14668500.0,3.8844000000000003,3.8427199999999995,0.0,3.8669225812873327,3.8808031484013132,0.013880567113980558,46.42857142857143
2016-07-25 09:00:00,3.86,3.892,3.86,3.876,29744000.0,3.8851999999999998,3.8444,0.0,3.8676002958003743,3.880064182635566,0.01246388683519184,48.57142857142857
2016-07-26 09:00:00,3.892,3.9,3.872,3.9,35580000.0,3.8879999999999995,3.8464,0.0,3.8700178228332276,3.8831313012018147,0.013113478368587117,49.14529914529915
2016-07-27 09:00:00,3.892,3.92,3.892,3.92,28482500.0,3.8920000000000003,3.8486400000000005,0.0,3.873745259699214,3.8888035178430695,0.015058258143855419,50.72463768115942
2016-07-28 09:00:00,3.9,3.916,3.896,3.912,22622500.0,3.8943999999999996,3.8508799999999996,0.0,3.876596689937585,3.8923722655050956,0.015775575567510636,50.72463768115942
2016-07-29 09:00:00,3.916,3.924,3.876,3.9,25989500.0,3.8959999999999995,3.85224,0.0,3.8783403160470478,3.893545779285358,0.01520546323831029,51.21951219512196
2016-08-01 09:00:00,3.896,3.94,3.896,3.936,28692500.0,3.9015999999999997,3.85432,0.0,3.882634314879341,3.900077273988837,0.01744295910949578,57.4468085106383
2016-08-02 09:00:00,3.94,3.96,3.936,3.96,27543500.0,3.9067999999999996,3.85712,0.0,3.888393559259349,3.90929624583929,0.02090268657994132,60.00000000000001
2016-08-03 09:00:00,3.956,3.956,3.896,3.916,35459000.0,3.9072000000000005,3.8588,0.0,3.8904478781364005,3.9103276012404407,0.01987972310404018,55.072463768115945
2016-08-04 09:00:00,3.92,3.928,3.908,3.92,32173000.0,3.9099999999999993,3.86008,0.0,3.8926462355290847,3.9118156730962212,0.019169437567136516,49.36708860759494
2016-08-05 09:00:00,3.936,3.936,3.9,3.916,26644500.0,3.9156,3.8616799999999993,0.0,3.8943829551406695,3.9124594195433122,0.018076464402642767,49.36708860759494
2016-08-08 09:00:00,3.92,3.936,3.912,3.928,12044500.0,3.9208,3.8633599999999997,0.0,3.896882182132439,3.914850290163192,0.017968108030752994,46.666666666666664
2016-08-09 09:00:00,3.916,3.924,3.9,3.924,36477000.0,3.9232,3.86528,0.0,3.8988976861991147,3.916257943852472,0.017360257653357358,52.30769230769231
2016-08-10 09:00:00,3.876,3.92,3.876,3.912,9611500.0,3.9224000000000006,3.8669599999999997,0.0,3.899871258967867,3.9156028731961676,0.015731614228300828,53.96825396825396
2016-08-11 09:00:00,3.92,3.94,3.912,3.932,14134000.0,3.9244,3.8691199999999997,0.0,3.9022580460249614,3.91812551581596,0.015867469790998623,58.208955223880594
2016-08-12 09:00:00,3.94,3.952,3.936,3.94,24354000.0,3.928400000000001,3.8714399999999993,0.0,3.905061228396538,3.921490829797207,0.016429601400668847,56.92307692307692
2016-08-15 09:00:00,3.94,3.96,3.904,3.952,22437000.0,3.9300000000000006,3.8747999999999996,0.0,3.9085467887349883,3.926184558583513,0.01763776984852461,54.83870967741935
2016-08-16 09:00:00,3.928,3.968,3.928,3.96,31681500.0,3.9300000000000006,3.87784,0.0,3.9123668794395887,3.931386943839883,0.019020064400294245,52.54237288135593
2016-08-17 09:00:00,3.948,3.968,3.948,3.968,16126000.0,3.9351999999999996,3.88072,0.0,3.9164966015815827,3.937019730555102,0.020523128973519267,49.10714285714286
2016-08-18 09:00:00,3.968,3.976,3.956,3.976,10142000.0,3.9408000000000003,3.88384,0.0,3.920912925087594,3.9430167030526952,0.022103777965101212,46.666666666666664
2016-08-19 09:00:00,3.98,3.98,3.96,3.964,5096500.0,3.9455999999999998,3.88664,0.0,3.924110368645162,3.94624490621221,0.02213453756704764,43.18936877076412
2016-08-22 09:00:00,3.968,3.968,3.94,3.96,13154500.0,3.9488,3.88928,0.0,3.926773338996516,3.9483610765002615,0.02158773750374543,42.85714285714286
2016-08-23 09:00:00,3.96,3.964,3.92,3.96,27326000.0,3.9524,3.89232,0.0,3.9292384122886865,3.9501516815568705,0.02091326926818393,58.139534883720934
2016-08-24 09:00:00,3.968,3.968,3.948,3.952,23196000.0,3.9563999999999995,3.8952,0.0,3.9309268906957504,3.9504360384340966,0.019509147738346222,59.68586387434555
2016-08-25 09:00:00,3.94,3.96,3.94,3.948,14522500.0,3.9579999999999997,3.898,0.0,3.932193256352129,3.950061263074409,0.01786800672228006,59.68586387434555
2016-08-26 09:00:00,3.948,3.956,3.932,3.94,7412000.0,3.9580000000000006,3.90008,0.0,3.9327722494840867,3.948513375692778,0.01574112620869128,58.94736842105264
2016-08-29 09:00:00,3.952,3.96,3.94,3.956,9232500.0,3.9583999999999997,3.9026399999999994,0.0,3.934494795475747,3.949665164522976,0.015170369047229126,58.8235294117647
2016-08-30 09:00:00,3.96,3.98,3.948,3.96,26199500.0,3.9583999999999997,3.9052799999999994,0.0,3.936386074547969,3.9512551397668614,0.01486906521889253,59.32203389830509
2016-09-01 09:00:00,3.984,3.992,3.94,3.952,25388000.0,3.9568,3.90776,0.0,3.937543797849873,3.9513697336827365,0.0138259358328634,55.49132947976878
2016-09-02 09:00:00,3.964,3.98,3.948,3.98,13517000.0,3.9572000000000003,3.9107199999999995,0.0,3.940691562203041,3.9557743911402743,0.015082828937233117,62.068965517241374
2016-09-05 09:00:00,3.964,3.988,3.964,3.968,16100000.0,3.9576000000000002,3.91312,0.0,3.9427161129512798,3.957655254439599,0.014939141488319319,60.0
2016-09-06 09:00:00,3.968,3.984,3.956,3.98,21187500.0,3.9596000000000005,3.91568,0.0,3.9454800357223068,3.9610929082179855,0.015612872495678776,61.29032258064516
2016-09-07 09:00:00,3.96,3.992,3.96,3.984,13417000.0,3.9620000000000006,3.91856,0.0,3.9483354262448502,3.9646170767181452,0.016281650473294995,60.0
2016-09-08 09:00:00,3.984,3.984,3.964,3.976,28975500.0,3.9644000000000004,3.92096,0.0,3.950386023624649,3.9663682959089863,0.015982272284337462,61.53846153846153
2016-09-09 09:00:00,3.98,3.98,3.948,3.96,14135000.0,3.9656000000000007,3.92344,0.0,3.951098610737422,3.965388557970605,0.01428994723318322,60.09389671361502
2016-09-13 09:00:00,3.98,3.992,3.94,3.96,19138500.0,3.9675999999999996,3.92544,0.0,3.9517583507107292,3.9645595489759926,0.01280119826526338,58.33333333333334
2016-09-14 09:00:00,3.944,3.952,3.884,3.892,53755000.0,3.9612000000000003,3.92568,0.0,3.947329457840319,3.9533965405746296,0.00606708273431078,43.68600682593856
2016-09-15 09:00:00,3.88,3.924,3.88,3.9,48799000.0,3.9552,3.9260800000000002,0.0,3.9438218499708966,3.9451816876389176,0.0013598376680210578,40.38461538461539
2016-09-19 09:00:00,3.952,3.956,3.896,3.896,36962500.0,3.9496,3.92648,3.87172,3.940277879643357,3.9376152737354517,-0.0026626059079051245,40.38461538461539
2016-09-20 09:00:00,3.92,3.94,3.896,3.912,54613000.0,3.9427999999999996,3.9272000000000005,3.8725600000000004,3.9381823398350773,3.9336744622061963,-0.004507877628880941,39.40298507462686
2016-09-21 09:00:00,3.912,3.924,3.892,3.9,33094000.0,3.936,3.9278399999999998,3.87332,3.9353529156210434,3.928493775506768,-0.006859140114275242,39.62264150943396
2016-09-22 09:00:00,3.916,3.94,3.9,3.916,42128000.0,3.9295999999999998,3.9288,3.8747999999999996,3.933918848801221,3.9265716561333113,-0.007347192667909841,43.362831858407084
2016-09-23 09:00:00,3.936,3.948,3.916,3.948,39547500.0,3.9259999999999997,3.93032,3.87676,3.934962245679572,3.9298683245144246,-0.005093921165147286,45.31250000000001
2016-09-26 09:00:00,3.956,4.0,3.94,3.996,26463500.0,3.9279999999999995,3.93264,3.8793200000000003,3.9394849600951027,3.94004242868057,0.0005574685854674577,49.27536231884057
2016-09-27 09:00:00,3.976,3.996,3.976,3.988,57085000.0,3.930799999999999,3.93464,3.8818,3.9430796965454444,3.9474205167263796,0.004340820180935179,50.12285012285012
2016-09-28 09:00:00,3.98,4.02,3.98,3.988,38687500.0,3.9335999999999998,3.93672,3.88456,3.9464080092715492,3.953663514260854,0.0072555049893048285,51.66666666666666
2016-09-29 09:00:00,4.0,4.0,3.964,3.976,35489500.0,3.942,3.93864,3.8864799999999997,3.9486005470795487,3.9570998967324527,0.008499349652903998,56.75675675675676
2016-09-30 09:00:00,3.972,4.0,3.956,3.964,40035500.0,3.9484000000000004,3.93976,3.8886000000000003,3.949741506762173,3.9581614510944254,0.00841994433225235,55.99999999999999
2016-10-04 09:00:00,3.984,3.984,3.964,3.976,27755500.0,3.9564,3.9410399999999997,3.89044,3.9516869899866918,3.9609058432624438,0.009218853275752004,53.2258064516129
2016-10-05 09:00:00,3.992,3.992,3.968,3.984,39746500.0,3.9636000000000005,3.94288,3.8921599999999996,3.954081013041651,3.9644587904842754,0.01037777744262458,50.84745762711864
2016-10-06 09:00:00,3.992,3.996,3.98,3.992,25004500.0,3.9728000000000003,3.94552,3.8941199999999996,3.956890334045464,3.9686958996722654,0.01180556562680124,65.83629893238434
2016-10-07 09:00:00,3.992,3.992,3.972,3.976,27990000.0,3.9787999999999997,3.94752,3.89596,3.9583061015074823,3.969819607422113,0.011513505914630517,65.21739130434783
2016-10-10 09:00:00,3.98,3.988,3.948,3.956,27057500.0,3.9796,3.9486399999999997,3.89752,3.95813525273102,3.9676935139611595,0.009558261230139475,60.00000000000001
2016-10-11 09:00:00,3.956,3.96,3.952,3.956,24696000.0,3.9756,3.94936,3.8989999999999996,3.95797706319235,3.9658945118051285,0.007917448612778433,60.784313725490186
2016-10-12 09:00:00,3.952,3.956,3.944,3.952,28009000.0,3.9720000000000004,3.9501600000000003,3.9005199999999998,3.9575342590141735,3.963756894596135,0.006222635581961455,63.265306122448976
2016-10-13 09:00:00,3.956,3.968,3.94,3.948,27977500.0,3.967999999999999,3.9511200000000004,3.9016800000000003,3.9568279308242174,3.961332756958088,0.004504826133870488,66.54929577464789
2016-10-14 09:00:00,3.944,3.96,3.944,3.944,22141500.0,3.9647999999999994,3.9512799999999997,3.9028000000000005,3.955877605615322,3.9586661789572077,0.0027885733418857583,65.51724137931035
2016-10-17 09:00:00,3.944,3.96,3.936,3.94,36030000.0,3.9623999999999997,3.9508799999999997,3.9040000000000004,3.954701362781201,3.9557944591109604,0.001093096329759291,50.0
2016-10-18 09:00:00,3.948,3.956,3.932,3.952,28649000.0,3.96,3.9515999999999996,3.9052000000000002,3.9545012423161965,3.955210696169664,0.0007094538534673234,51.282051282051285
2016-10-19 09:00:00,3.952,3.972,3.952,3.96,26567500.0,3.9576000000000002,3.9524,3.9062399999999995,3.954908594487288,3.9559475121447885,0.0010389176575005266,50.26178010471204
2016-10-20 09:00:00,3.952,3.968,3.952,3.96,18057000.0,3.9543999999999997,3.9532800000000003,3.90748,3.955285767174953,3.9565709718156996,0.0012852046407467732,51.21951219512195
2016-10-21 09:00:00,3.964,3.968,3.94,3.96,18752500.0,3.9528,3.95392,3.90864,3.9556349966453346,3.957098514613913,0.001463517968578465,52.55474452554744
2016-10-24 09:00:00,3.96,3.972,3.956,3.964,22036000.0,3.9536000000000002,3.95472,3.91,3.956254670947473,3.9581602815974586,0.0019056106499855119,47.99999999999999
2016-10-25 09:00:00,3.952,3.976,3.952,3.956,26772000.0,3.9536000000000002,3.9556,3.9112799999999996,3.9562358051805555,3.9578279305821815,0.00159212540162601,48.27586206896552
2016-10-26 09:00:00,3.948,3.968,3.948,3.96,29947500.0,3.9543999999999997,3.9561599999999997,3.91264,3.956514651564902,3.958162095108241,0.0016474435433391221,44.95412844036697
2016-10-27 09:00:00,3.96,3.96,3.936,3.952,20977000.0,3.9548,3.9564000000000004,3.91392,3.9561802138978592,3.9572140804756253,0.0010338665777660516,48.51485148514851
2016-10-28 09:00:00,3.948,3.968,3.944,3.968,20874000.0,3.9572000000000003,3.9567200000000002,3.9157599999999997,3.957055799747051,3.9588734527110025,0.0018176529639517547,62.26415094339623
2016-10-31 09:00:00,3.976,3.98,3.944,3.972,19804500.0,3.9604,3.9569600000000005,3.9174,3.958162831556235,3.960892921525578,0.002730089969342764,59.99999999999999
2016-11-01 09:00:00,3.972,4.004,3.96,4.0,36346500.0,3.9652000000000003,3.9576,3.9191599999999998,3.9612620210808673,3.966909395139255,0.005647374058387555,65.97222222222223
2016-11-02 09:00:00,3.984,3.984,3.96,3.972,29326000.0,3.9663999999999993,3.9575199999999997,3.92068,3.96205746019996,3.9676925651180768,0.005635104918116696,51.075268817204304
2016-11-03 09:00:00,3.984,3.984,3.964,3.968,36588500.0,3.9672000000000005,3.9576,3.92212,3.9624976653831014,3.9677398627922313,0.005242197409129901,51.075268817204304
2016-11-04 09:00:00,3.968,3.972,3.956,3.96,25924000.0,3.9672000000000005,3.9576,3.92344,3.9623126464972622,3.966549114670083,0.00423646817282064,49.22279792746114
2016-11-07 09:00:00,3.948,3.964,3.948,3.956,31211500.0,3.9663999999999993,3.95752,3.92492,3.961845027525258,3.9649261739513006,0.0030811464260427357,51.612903225806456
2016-11-08 09:00:00,3.96,3.968,3.956,3.96,26203000.0,3.9668,3.9576800000000003,3.92644,3.9617083546174956,3.9641683010355946,0.0024599464180989905,50.0
2016-11-09 09:00:00,3.956,3.968,3.932,3.936,35504000.0,3.9644,3.9574399999999996,3.92772,3.9598039778379035,3.959834716260299,3.073842239542657e-05,45.45454545454545
2016-11-10 09:00:00,3.94,3.964,3.94,3.956,36886500.0,3.9648000000000003,3.95776,3.9289199999999997,3.959522194273946,3.9592447599124925,-0.0002774343614535546,48.78048780487805
2016-11-11 09:00:00,3.936,3.956,3.88,3.928,48263000.0,3.9608,3.9572000000000003,3.9299199999999996,3.9571871599281736,3.9544378737716412,-0.00274928615653236,47.5
2016-11-14 09:00:00,3.932,3.932,3.892,3.904,28736000.0,3.9539999999999997,3.95608,3.9306799999999997,3.95324728126475,3.946678200883058,-0.006569080381691794,44.18604651162791
2016-11-15 09:00:00,3.92,3.944,3.9,3.94,26098500.0,3.9480000000000004,3.9558400000000002,3.9317999999999995,3.952265980636935,3.945650785362516,-0.006615195274418895,52.94117647058823
2016-11-16 09:00:00,3.94,3.952,3.916,3.932,58108000.0,3.9440000000000004,3.95488,3.9328,3.9507647677994653,3.9435506645373897,-0.007214103262075611,52.94117647058823
2016-11-17 09:00:00,3.944,3.944,3.892,3.912,24889500.0,3.9384,3.95376,3.93344,3.947893252002522,3.93869671614678,-0.009196535855742205,52.80612244897959
2016-11-18 09:00:00,3.896,3.92,3.892,3.904,31156000.0,3.9327999999999994,3.9522399999999998,3.9339600000000003,3.944641845992336,3.9333587598162807,-0.011283086176055335,58.51063829787233
2016-11-21 09:00:00,3.9,3.912,3.9,3.908,10189500.0,3.928,3.95072,3.93464,3.9419275934306857,3.9294574121520984,-0.012470181278587233,50.632911392405056
2016-11-22 09:00:00,3.908,3.928,3.896,3.908,28302000.0,3.9228,3.94936,3.9351599999999998,3.9394144025701614,3.926156271820907,-0.013258130749254526,52.94117647058824
2016-11-23 09:00:00,3.908,3.92,3.892,3.912,33294000.0,3.9204,3.9484,3.93592,3.937383679305217,3.9239783838484037,-0.013405295456813349,46.73539518900344
2016-11-24 09:00:00,3.904,3.916,3.904,3.912,12146500.0,3.9159999999999995,3.9474400000000003,3.93644,3.9355033838060898,3.922135555563994,-0.013367828242095925,45.07575757575758
2016-11-25 09:00:00,3.908,3.916,3.9,3.9,21012500.0,3.9132,3.9476000000000004,3.9366399999999997,3.9328734737920916,3.918730085477163,-0.014143388314928451,43.430656934306576
2016-11-28 09:00:00,3.9,3.912,3.892,3.908,26445500.0,3.9135999999999997,3.94776,3.93692,3.931030974964805,3.917079303096036,-0.013951671868769111,44.839857651245545
2016-11-29 09:00:00,3.916,3.924,3.904,3.916,29419500.0,3.9111999999999996,3.9481599999999997,3.9373199999999997,3.929917558620047,3.916913256465875,-0.013004302154172365,44.44444444444444
2016-11-30 09:00:00,3.92,3.92,3.9,3.916,58132499.99999999,3.9095999999999997,3.9482399999999997,3.93772,3.928886619099672,3.9167727554711234,-0.012113863628548494,41.86046511627907
2016-12-01 09:00:00,3.924,3.928,3.904,3.928,22120000.0,3.9111999999999996,3.9488,3.93832,3.928820943065054,3.9185000238601977,-0.010320919204856338,45.45454545454545
2016-12-02 09:00:00,3.92,3.932,3.908,3.928,24010000.0,3.9136,3.94904,3.93892,3.9287601319997476,3.919961558650948,-0.008798573348799632,50.0
2016-12-05 09:00:00,3.928,3.932,3.904,3.904,30449500.0,3.9132,3.94816,3.93924,3.926926035081274,3.9175059342430933,-0.009420100838180456,33.33333333333333
2016-12-06 09:00:00,3.9,3.936,3.9,3.924,16372000.0,3.9147999999999996,3.9467199999999996,3.93968,3.926709290312149,3.918505021282623,-0.008204269029526312,36.8421052631579
2016-12-07 09:00:00,3.936,3.936,3.92,3.928,26223000.0,3.9164000000000003,3.9455199999999997,3.9400800000000005,3.9268048990211466,3.91996578723915,-0.0068391117819968095,36.885245901639344
2016-12-08 09:00:00,3.94,3.94,3.916,3.924,31443500.0,3.9176,3.9442399999999997,3.94048,3.926597127548234,3.9205864353562063,-0.006010692192027545,39.130434782608695
2016-12-09 09:00:00,3.924,3.928,3.912,3.924,29208500.0,3.9200000000000004,3.9432,3.9409199999999998,3.926404746722431,3.9211115991475607,-0.005293147574870094,41.1764705882353
2016-12-13 09:00:00,3.94,3.944,3.924,3.94,36290500.0,3.9232,3.94272,3.94124,3.927411807403677,3.9240175069710217,-0.0033943004326553172,43.5483870967742
