datetime,open,high,low,close,volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,SMA_10,EMA_10
2016-05-25 09:00:00,3.852,3.86,3.832,3.844,15418000.0,62.67051615876756,0.0,0.0,0.0,89.57528957528955,87.87938314254102,3.8259999999999996,3.825091060409468
2016-05-26 09:00:00,3.824,3.848,3.82,3.828,19831500.0,57.270062886361465,0.0,0.0,0.0,79.36507936507934,85.68734147681512,3.8287999999999998,3.825619958516837
2016-05-27 09:00:00,3.848,3.848,3.82,3.828,19773500.0,57.27006288636146,0.0,0.0,0.0,72.95815295815295,80.63284063284061,3.830799999999999,3.826052693331957
2016-05-30 09:00:00,3.84,3.84,3.82,3.824,16848000.0,55.874059278394995,0.0,0.0,0.0,61.76767676767677,71.36363636363636,3.8332,3.8256794763625104
2016-05-31 09:00:00,3.82,3.844,3.816,3.824,89880000.0,55.874059278395,0.0,0.0,0.0,57.878787878787875,64.2015392015392,3.8324,3.8253741170238715
2016-06-01 09:00:00,3.832,3.832,3.784,3.784,22015500.0,43.55967110126348,0.017165075559954168,0.0,0.0,38.333333333333336,52.65993265993266,3.8275999999999994,3.817851550292258
2016-06-02 09:00:00,3.796,3.832,3.796,3.808,31276500.0,50.59535518184266,0.015199289225724666,0.0,0.0,31.666666666666668,42.62626262626263,3.8263999999999996,3.816060359330029
2016-06-03 09:00:00,3.808,3.828,3.808,3.824,15292000.0,54.65372685884046,0.014762285240494055,0.0,0.0,31.666666666666668,33.888888888888886,3.8256,3.8175039303609326
2016-06-06 09:00:00,3.824,3.84,3.808,3.82,17636500.0,53.471152990896094,0.013932583710863256,0.0,0.0,46.666666666666664,36.666666666666664,3.822,3.817957761204399
2016-06-07 09:00:00,3.812,3.84,3.812,3.824,29103000.0,54.530679061880655,0.013442845091228506,0.0,0.0,53.333333333333336,43.888888888888886,3.8207999999999998,3.819056350076326
2016-06-08 09:00:00,3.832,3.848,3.82,3.828,22146000.0,55.61903458440241,0.013225040245745223,0.0,0.0,54.29824561403509,51.4327485380117,3.8192,3.820682468244266
2016-06-09 09:00:00,3.84,3.84,3.804,3.808,22196000.0,49.268939620473716,0.011308241118990203,0.0,0.0,48.1578947368421,51.92982456140351,3.8171999999999997,3.8183765649271266
2016-06-10 09:00:00,3.824,3.828,3.808,3.808,10270000.0,49.26893962047373,0.00967760657672967,0.0,0.0,40.35087719298246,47.602339181286546,3.8152,3.8164899167585578
2016-06-13 09:00:00,3.808,3.816,3.744,3.808,8576000.0,49.268939620473716,0.008289757786335006,-0.0047105449421166335,0.01300030272845164,39.443436176648454,42.65073603549101,3.8135999999999997,3.8149462955297286
2016-06-14 09:00:00,3.816,3.836,3.8,3.836,13609500.0,57.71128877579635,0.009341559927349863,-0.002926994240881421,0.012268554168231284,58.40429987435425,46.06620441466172,3.8147999999999995,3.8187742417970507
2016-06-15 09:00:00,3.832,3.836,3.816,3.828,21329500.0,54.9001669091982,0.009420988272277775,-0.002278052716762808,0.011699040989040583,74.80106100795746,57.549599019653385,3.8192,3.820451652379405
2016-06-16 09:00:00,3.836,3.836,3.82,3.828,26752000.0,54.9001669091982,0.009375856767337432,-0.0018585473773625218,0.011234404144699953,83.33333333333326,72.17956473854832,3.8211999999999997,3.821824079219513
2016-06-17 09:00:00,3.832,3.836,3.824,3.828,17927500.0,54.900166909198205,0.009233649955576961,-0.001600603351298394,0.010834253306875355,80.76923076923069,79.63454170350714,3.8216,3.822946973906874
2016-06-20 09:00:00,3.832,3.848,3.828,3.832,19988000.0,56.23155322807263,0.009336095901285368,-0.001198525924471991,0.01053462182575736,82.05128205128199,82.05128205128199,3.8228,3.824592978651079
2016-06-21 09:00:00,3.844,3.86,3.828,3.848,15009000.0,61.16950412125745,0.010586318839930886,4.135761133882039e-05,0.010544961228592066,85.01326259946944,82.61125847332738,3.8252,3.828848800714519
2016-06-23 09:00:00,3.848,3.86,3.844,3.852,22020500.0,62.31419473946471,0.011764284745252596,0.0009754588133284239,0.010788825931924172,89.12466843501322,85.39640436192155,3.8275999999999994,3.833058109675515
2016-06-24 09:00:00,3.86,3.86,3.808,3.84,24754000.0,56.89545036092182,0.011595861625544046,0.0006456285548958988,0.010950233070648147,88.50574712643675,87.54789272030648,3.8308,3.834320271552694
2016-06-27 09:00:00,3.836,3.864,3.804,3.856,10991000.0,61.68019130706342,0.012608112894997525,0.0013263038594795006,0.011281809035518025,89.73180076628348,89.12073877591115,3.8356000000000003,3.8382620403612946
2016-06-28 09:00:00,3.852,3.856,3.816,3.836,35130000.0,53.66167143881867,0.011662063457731353,0.0003042035377706625,0.01135785991996069,84.25287356321833,87.49680715197951,3.8384,3.8378507602956047
2016-06-29 09:00:00,3.848,3.876,3.828,3.86,25562000.0,60.32684109889739,0.012702485540127206,0.0010757004961332115,0.011626785043993995,85.95959595959592,86.64809009636592,3.8408,3.8418778947873125
2016-06-30 09:00:00,3.868,3.884,3.868,3.88,71154000.0,64.86254396962651,0.01496831497174611,0.0026732239422016923,0.012295091029544418,87.22943722943718,85.81396891741714,3.845999999999999,3.8488091866441647
2016-07-01 09:00:00,3.88,3.884,3.864,3.88,25200000.0,64.86254396962651,0.016572958372909063,0.0034222938746917148,0.013150664498217349,94.05483405483405,89.08128908128906,3.8512,3.8544802436179526
2016-07-04 09:00:00,3.892,3.896,3.872,3.876,22477000.0,63.18692827061258,0.01732220367726267,0.0033372313432362567,0.013984972334026414,91.15079365079366,90.81168831168831,3.8559999999999994,3.8583929265965065
2016-07-05 09:00:00,3.88,3.892,3.868,3.876,15760000.0,63.18692827061258,0.017711815198597325,0.002981474291656728,0.014730340906940597,84.8567977915804,90.02080849906939,3.8604,3.861594212669869
2016-07-08 09:00:00,3.884,3.892,3.852,3.868,38553500.0,59.614746836568884,0.01717704570450218,0.0019573638380492673,0.015219681866452913,75.66425120772948,83.89061421670118,3.8623999999999996,3.862758901275347
2016-07-11 09:00:00,3.876,3.884,3.852,3.868,17282500.0,59.614746836568884,0.016562316947538402,0.0010741080648683891,0.015488208882670013,72.46376811594202,77.66160570508397,3.864,3.863711828316193
2016-07-12 09:00:00,3.88,3.9,3.868,3.872,21590000.0,60.89666252544931,0.01621103581946093,0.000578261549432732,0.015632774270028196,69.987922705314,72.70531400966183,3.8671999999999995,3.8652187686223396
2016-07-13 09:00:00,3.884,3.896,3.856,3.88,28919500.0,63.39899138935579,0.016389251051657006,0.000605181425303046,0.01578406962635396,73.18840579710145,71.88003220611917,3.8695999999999997,3.8679062652364595
2016-07-14 09:00:00,3.888,3.888,3.872,3.888,34759000.0,65.75873614204666,0.016980282916749356,0.0009569706323163188,0.016023312284433038,79.16666666666667,74.11433172302738,3.8747999999999996,3.8715596715571032
2016-07-15 09:00:00,3.896,3.9,3.876,3.884,27689500.0,63.552464121012285,0.016930746253596585,0.0007259471753308377,0.016204799078265747,83.33333333333334,78.56280193236717,3.8771999999999998,3.8738215494558115
2016-07-18 09:00:00,3.884,3.892,3.868,3.88,19235500.0,61.33627075472994,0.016379904181284655,0.00014008408241512546,0.01623982009886953,83.33333333333333,81.94444444444446,3.8772000000000006,3.874944904100209
2016-07-19 09:00:00,3.892,3.936,3.884,3.908,39555500.0,69.3844852976372,0.01799528541601081,0.0014043722537130238,0.016590913162297785,79.72222222222223,82.12962962962963,3.88,3.880954921536534
2016-07-20 09:00:00,3.916,3.916,3.888,3.912,17186500.0,70.33450804094772,0.019374911335913403,0.002227198538892493,0.01714771279702091,77.87037037037038,80.30864197530865,3.8836,3.8865994812571643
2016-07-21 09:00:00,3.9,3.92,3.892,3.892,21499000.0,60.264919882932155,0.01863957652859005,0.0011934909852553133,0.01744608554333474,67.35449735449735,74.98236331569666,3.8851999999999998,3.887581393755861
2016-07-22 09:00:00,3.892,3.9,3.852,3.86,14668500.0,48.34001989916845,0.015298336135062485,-0.001718199526617805,0.01701653566168029,44.97354497354498,63.399470899470906,3.8844000000000003,3.8825665948911587
2016-07-25 09:00:00,3.86,3.892,3.86,3.876,29744000.0,53.31428434619379,0.013782568463380773,-0.0025871737586396146,0.016369742222020388,28.571428571428573,46.96649029982364,3.8851999999999998,3.8813726685473116
2016-07-26 09:00:00,3.892,3.9,3.872,3.9,35580000.0,59.59846227389728,0.014352464806497878,-0.0016138219324180088,0.015966286738915886,31.74603174603175,35.09700176366844,3.8880000000000003,3.8847594560841636
2016-07-27 09:00:00,3.892,3.92,3.892,3.92,28482500.0,63.95295490165535,0.016230845533367066,0.00021164703556094538,0.01601919849780612,55.555555555555564,38.624338624338634,3.8919999999999995,3.8911668277052245
2016-07-28 09:00:00,3.9,3.916,3.896,3.912,22622500.0,61.11545791314118,0.016879367806174717,0.000688135446694875,0.01619123235947984,69.84126984126983,52.38095238095239,3.8943999999999996,3.8949546772133656
2016-07-29 09:00:00,3.916,3.924,3.876,3.9,25989500.0,57.02812661070346,0.01623784687682317,3.7291613874661234e-05,0.01620055526294851,69.84126984126985,65.07936507936509,3.896,3.895872008629117
2016-08-01 09:00:00,3.896,3.94,3.896,3.936,28692500.0,64.66332594612022,0.018421978947822826,0.001777138947899451,0.016644839999923375,74.67532467532469,71.45262145262147,3.9015999999999997,3.9031680070601866
2016-08-02 09:00:00,3.94,3.96,3.936,3.96,27543500.0,68.66105934667016,0.02183778636586764,0.004154357092755412,0.017683429273112228,84.1991341991342,76.23857623857626,3.9067999999999996,3.913501096685607
2016-08-03 09:00:00,3.956,3.956,3.896,3.916,35459000.0,56.12477370220561,0.020755153586661468,0.0024573794508393927,0.018297774135822075,84.90460157126824,81.25968681524239,3.9072000000000005,3.913955442742769
2016-08-04 09:00:00,3.92,3.928,3.908,3.92,32173000.0,56.895278279987544,0.019989499374045927,0.0013533801905790815,0.018636119183466845,74.07407407407408,81.05926994815884,3.91,3.9150544531531746
2016-08-05 09:00:00,3.936,3.936,3.9,3.916,26644500.0,55.839239105449465,0.01884273895818911,0.00016529581977781094,0.018677443138411298,60.49382716049382,73.15750093527872,3.9156,3.9152263707616877
2016-08-08 09:00:00,3.92,3.936,3.912,3.928,12044500.0,58.3375937688298,0.018686812832282573,7.495755097019358e-06,0.018679317077185554,64.19753086419753,66.2551440329218,3.9208,3.917548848805017
2016-08-09 09:00:00,3.916,3.924,3.9,3.924,36477000.0,57.17641812874126,0.018032605037543448,-0.000517369631713685,0.018549974669257133,65.4320987654321,63.37448559670782,3.9232,3.9187217853859226
2016-08-10 09:00:00,3.876,3.92,3.876,3.912,9611500.0,53.72175627399428,0.01635728434323136,-0.001754152260820617,0.018111436604051977,64.19753086419753,64.6090534979424,3.9224000000000006,3.9174996425884823
2016-08-11 09:00:00,3.92,3.94,3.912,3.932,14134000.0,58.24951764521917,0.016453744946340887,-0.0013261533261688732,0.01777989827250976,64.74074074074075,64.79012345679014,3.9244,3.920136071208758
2016-08-12 09:00:00,3.94,3.952,3.936,3.94,24354000.0,59.937953128195836,0.01697998906619702,-0.0006399273650501899,0.01761991643124721,68.27609427609427,65.73812196034419,3.9284,3.923747694625347
2016-08-15 09:00:00,3.94,3.96,3.904,3.952,22437000.0,62.394633952153605,0.01815604939866411,0.0004289063739335193,0.01772714302473059,79.91630591630592,70.97771364438032,3.9299999999999997,3.9288844774207385
2016-08-16 09:00:00,3.928,3.968,3.928,3.96,31681500.0,63.98043076327161,0.01950873428138067,0.0014252730053200616,0.018083461276060607,86.35108852500156,78.18116290580059,3.9300000000000006,3.934541845162422
2016-08-17 09:00:00,3.948,3.968,3.948,3.968,16126000.0,65.54513740299096,0.020984385009647166,0.0023207389868692453,0.01866364602277792,93.92684610075914,86.73141351402221,3.9351999999999996,3.9406251460419814
2016-08-18 09:00:00,3.968,3.976,3.956,3.976,10142000.0,67.08496945914358,0.02253955996758128,0.003100731155842685,0.019438828811738595,97.10144927536231,92.45979463370766,3.9407999999999994,3.947056937670712
2016-08-19 09:00:00,3.98,3.98,3.96,3.964,5096500.0,62.567962213466906,0.022543875846674055,0.0024840376279483684,0.020059838218725687,94.87179487179488,95.30003008263877,3.9456,3.9501374944578553
2016-08-22 09:00:00,3.968,3.968,3.94,3.96,13154500.0,61.09134251222539,0.021971258648279868,0.0015291363436433433,0.020442122304636524,88.46153846153847,93.47826086956523,3.9488,3.9519306772836993
2016-08-23 09:00:00,3.96,3.964,3.92,3.96,27326000.0,61.09134251222539,0.02127224222619528,0.0006640959372470057,0.020608146288948276,82.05128205128206,88.46153846153847,3.9523999999999995,3.953397826868481
2016-08-24 09:00:00,3.968,3.968,3.948,3.952,23196000.0,57.920682461262345,0.019843984434236184,-0.0006113294837696744,0.020455313918005858,78.2051282051282,82.90598290598292,3.9564,3.9531436765287573
2016-08-25 09:00:00,3.94,3.96,3.94,3.948,14522500.0,56.34601834194576,0.018179748449831834,-0.0018204523745392227,0.020000200824371057,74.35897435897436,78.20512820512822,3.9580000000000006,3.9522084626144376
2016-08-26 09:00:00,3.948,3.956,3.932,3.94,7412000.0,53.22914990792156,0.01603050659937466,-0.003175755379997116,0.019206261979371777,67.94871794871796,73.50427350427351,3.9579999999999997,3.949988742139085
2016-08-29 09:00:00,3.952,3.96,3.94,3.956,9232500.0,58.208348530110555,0.015440297097172095,-0.003012771905759746,0.01845306900293184,69.23076923076923,70.51282051282051,3.9583999999999997,3.9510816981137964
2016-08-30 09:00:00,3.96,3.98,3.948,3.96,26199500.0,59.37281141122681,0.015121012762429942,-0.0026656449924015203,0.017786657754831462,70.71524966261808,69.29824561403508,3.9583999999999997,3.9527032075476516
2016-09-01 09:00:00,3.984,3.992,3.94,3.952,25388000.0,56.01135945406669,0.01406036534618016,-0.002981033926921041,0.0170413992731012,68.38424733161575,69.44342207500102,3.9568000000000003,3.9525753516298963
2016-09-02 09:00:00,3.964,3.98,3.948,3.98,13517000.0,63.74758268457257,0.01530275993064345,-0.0013909114739662012,0.01669367140460965,71.5311004784689,70.21019915756757,3.9572000000000003,3.957561651333551
2016-09-05 09:00:00,3.964,3.988,3.964,3.968,16100000.0,58.96165618560076,0.015144490617266193,-0.0012393446298747668,0.01638383524714096,69.1919191919192,69.70242233400128,3.9575999999999993,3.959459532909269
2016-09-06 09:00:00,3.968,3.984,3.956,3.98,21187500.0,62.031461721177735,0.015805168612572196,-0.0004629333076550113,0.016268101920227207,78.7878787878788,73.17029948608898,3.9596000000000005,3.9631941632894017
2016-09-07 09:00:00,3.96,3.992,3.96,3.984,13417000.0,63.024349780375765,0.016461766260033706,0.00015493147184519884,0.016306834788188507,79.62962962962962,75.86980920314255,3.9620000000000006,3.9669770426913282
2016-09-08 09:00:00,3.984,3.984,3.964,3.976,28975500.0,59.663861048602236,0.01615041950223217,-0.0001251322287650694,0.01627555173099724,83.33333333333333,80.58361391694724,3.9644,3.968617580383814
2016-09-09 09:00:00,3.98,3.98,3.948,3.96,14135000.0,53.51767139305631,0.014446083216179684,-0.0014635748118540445,0.015909658028033728,74.07407407407408,79.01234567901234,3.9656,3.9670507475867565
2016-09-13 09:00:00,3.98,3.992,3.94,3.96,19138500.0,53.51767139305631,0.012946149280199215,-0.0023708069982676123,0.015316956278466827,62.962962962962955,73.4567901234568,3.9676,3.9657687934800734
2016-09-14 09:00:00,3.944,3.952,3.884,3.892,53755000.0,35.49497479515973,0.006198951475311798,-0.007294403842524024,0.013493355317835822,39.50617283950617,58.847736625514415,3.9612000000000003,3.9523562855746053
2016-09-15 09:00:00,3.88,3.924,3.88,3.9,48799000.0,38.134564321536814,0.0014802187053826188,-0.009610509289962564,0.011090727995345183,26.940035273368608,43.13639035861258,3.9552,3.9428369609246765
2016-09-19 09:00:00,3.952,3.956,3.896,3.896,36962500.0,37.31241464568561,-0.0025527510568745804,-0.01091478324177581,0.00836203218490123,13.18342151675485,26.543209876543212,3.9495999999999993,3.934321149847462
2016-09-20 09:00:00,3.92,3.94,3.896,3.912,54613000.0,42.63950054411828,-0.004407040744603741,-0.010215258343603976,0.005808217599000236,20.23809523809524,20.12051734273957,3.9427999999999996,3.930262758966105
2016-09-21 09:00:00,3.912,3.924,3.892,3.9,33094000.0,39.90085216475958,-0.006766874081205465,-0.01006007334416456,0.0032931992629590956,20.23809523809524,17.88653733098178,3.936,3.9247604391540856
2016-09-22 09:00:00,3.916,3.94,3.9,3.916,42128000.0,44.975476280333694,-0.0072622777029738295,-0.00844438157274634,0.0011821038697725104,26.190476190476193,22.22222222222223,3.9295999999999998,3.9231676320351605
2016-09-23 09:00:00,3.936,3.948,3.916,3.948,39547500.0,53.442650436721024,-0.0050149468915048345,-0.004957640609021876,-5.730628248295849e-05,36.904761904761905,27.777777777777786,3.9259999999999997,3.9276826080287672
2016-09-26 09:00:00,3.956,4.0,3.94,3.996,26463500.0,62.711623464414785,0.000631992597726061,0.0005514391041672156,8.05534935588454e-05,63.17460317460317,42.089947089947096,3.928,3.940103952023537
2016-09-27 09:00:00,3.976,3.996,3.976,3.988,57085000.0,60.54802442393187,0.004410854105269202,0.003464240489368285,0.0009466136159009168,82.46031746031746,60.84656084656084,3.9308,3.9488123243828936
2016-09-28 09:00:00,3.98,4.02,3.98,3.988,38687500.0,60.54802442393188,0.00732123444188737,0.005099696660789162,0.0022215377810982074,87.93650793650802,77.85714285714288,3.9335999999999998,3.9559373563132763
2016-09-29 09:00:00,4.0,4.0,3.964,3.976,35489500.0,57.11974939402287,0.008560749127934475,0.005071369077469014,0.003489380050465461,78.57142857142873,82.98941798941807,3.942,3.9595851097108623
2016-09-30 09:00:00,3.972,4.0,3.956,3.964,40035500.0,53.83697518601096,0.008477055515830223,0.00399014037229181,0.004486915143538413,68.5714285714288,78.35978835978852,3.9484000000000004,3.96038781703616
2016-10-04 09:00:00,3.984,3.984,3.964,3.976,27755500.0,56.52759928038983,0.00927214393351683,0.003828183031982733,0.005443960901534097,65.71428571428592,70.95238095238115,3.9564,3.963226395756858
2016-10-05 09:00:00,3.992,3.992,3.968,3.984,39746500.0,58.27367213041338,0.010427587634740831,0.003986901386565387,0.006440686248175445,67.61904761904783,67.30158730158753,3.9636000000000005,3.9670034147101565
2016-10-06 09:00:00,3.992,3.996,3.98,3.992,25004500.0,60.00370052071032,0.011852193524477528,0.004329205821041666,0.007522987703435862,74.28571428571452,69.20634920634943,3.9728000000000003,3.9715482483992184
2016-10-07 09:00:00,3.992,3.992,3.972,3.976,27990000.0,55.084576649609275,0.011556916731257694,0.003227143222257464,0.00832977350900023,73.30357142857167,71.73611111111136,3.9787999999999997,3.9723576577811786
2016-10-10 09:00:00,3.98,3.988,3.948,3.956,27057500.0,49.60973766619959,0.009598430164133642,0.001014925324106731,0.008583504840026911,65.20833333333356,70.93253968253993,3.9796,3.9693835381846005
2016-10-11 09:00:00,3.956,3.96,3.952,3.956,24696000.0,49.60973766619959,0.007954619546995279,-0.0005031082344253059,0.008457727781420584,55.20833333333352,64.57341269841292,3.9756,3.9669501676055816
2016-10-12 09:00:00,3.952,3.956,3.944,3.952,28009000.0,48.4918216040194,0.006256994481749878,-0.0017605866397365656,0.008017581121486443,47.77777777777794,56.06481481481501,3.972,3.9642319553136574
2016-10-13 09:00:00,3.956,3.968,3.94,3.948,27977500.0,47.34292218529521,0.004536553254201436,-0.0027848222938280064,0.007321375548029443,41.367521367521526,48.117877492877675,3.968,3.961280690711174
2016-10-14 09:00:00,3.944,3.96,3.944,3.944,22141500.0,46.16501472413002,0.0028178422838518458,-0.0036028266113420785,0.006420668895193924,26.367521367521473,38.504273504273655,3.9647999999999994,3.958138746945506
2016-10-17 09:00:00,3.944,3.96,3.936,3.94,36030000.0,44.9603384226642,0.0011200733779213046,-0.004240476413818096,0.005360549791739401,13.510378510378573,27.081807081807195,3.9624,3.9548407929554137
2016-10-18 09:00:00,3.948,3.956,3.932,3.952,28649000.0,49.239777460214825,0.0007344131424726896,-0.0037009093194133686,0.004435322461886058,10.829725829725886,16.90254190254198,3.96,3.954324285145338
2016-10-19 09:00:00,3.952,3.972,3.952,3.96,26567500.0,51.92349849581294,0.0010620649449850639,-0.0026986060135207957,0.0037606709585058596,22.88854935913764,15.74288456641404,3.9576000000000002,3.955356233300731
2016-10-20 09:00:00,3.952,3.968,3.952,3.96,18057000.0,51.92349849581294,0.0013066688934486592,-0.0019632016520457606,0.00326987054549442,35.02673796791448,22.91500438559267,3.9544000000000006,3.9562005545187793
2016-10-21 09:00:00,3.964,3.968,3.94,3.96,18752500.0,51.92349849581295,0.0014834193500123938,-0.001429160956385621,0.0029125803063980147,42.0343137254902,33.316533684180776,3.9528000000000008,3.9568913627880917
2016-10-24 09:00:00,3.96,3.972,3.956,3.964,22036000.0,53.46010718960991,0.0019240823077191216,-0.0007907983989431148,0.0027148807066622364,44.97549019607843,40.678847296494375,3.9536000000000002,3.9581838422811657
2016-10-25 09:00:00,3.952,3.976,3.952,3.956,26772000.0,50.016909473744946,0.0016092275616745866,-0.00088452251599012,0.0024937500776647066,43.75,43.58660130718955,3.9535999999999993,3.9577867800482265
2016-10-26 09:00:00,3.948,3.968,3.948,3.96,29947500.0,51.69225201331899,0.0016632960362925608,-0.0006643632330977168,0.0023276592693902776,44.72222222222222,44.48257080610022,3.9543999999999997,3.958189183675821
2016-10-27 09:00:00,3.96,3.96,3.936,3.952,20977000.0,48.2117036875735,0.0010485257980441531,-0.0010233067770768997,0.002071832575121053,39.96031746031746,42.810846560846564,3.9547999999999996,3.9570638775529448
2016-10-28 09:00:00,3.948,3.968,3.944,3.968,20874000.0,54.77095554273053,0.0018312724683848813,-0.00019244808538893725,0.0020237205537738186,54.73304473304473,46.47186147186147,3.9572000000000003,3.959052263452409
2016-10-31 09:00:00,3.976,3.98,3.944,3.972,19804500.0,56.262384187801494,0.002742754646362311,0.000575227274070794,0.002167527372291517,66.95526695526695,53.88287638287638,3.9604,3.9614063973701525
2016-11-01 09:00:00,3.972,4.004,3.96,4.0,36346500.0,64.97013920807792,0.005659240630289553,0.0027933706063984283,0.0028658700238911243,86.53198653198672,69.40676607343279,3.9652000000000003,3.9684234160301246
2016-11-02 09:00:00,3.984,3.984,3.96,3.972,29326000.0,53.499546031356964,0.005646125767208687,0.0022242045946540504,0.003421921172554637,77.77777777777808,77.08834375501058,3.9664,3.9690737040246473
2016-11-03 09:00:00,3.984,3.984,3.964,3.968,36588500.0,52.08482778255132,0.005252418956906535,0.0014643982274815184,0.0037880207294250165,66.66666666666707,76.99214365881062,3.9671999999999996,3.968878485111075
2016-11-04 09:00:00,3.968,3.972,3.956,3.96,25924000.0,49.27817215716503,0.004245925940779216,0.00036632416908335963,0.0038796017716958564,48.148148148148444,64.19753086419787,3.9672000000000005,3.9672642150908795
2016-11-07 09:00:00,3.948,3.964,3.948,3.956,31211500.0,47.8886509284905,0.0030898880969103537,-0.0006317709398284024,0.003721659036738756,39.43355119825733,51.41612200435761,3.9663999999999993,3.9652161759834463
2016-11-08 09:00:00,3.96,3.968,3.956,3.96,26203000.0,49.42445512324188,0.0024680363605811273,-0.0010028981409261031,0.0034709345015072304,34.53159041394357,40.704429920116446,3.9668,3.9642677803500925
2016-11-09 09:00:00,3.956,3.968,3.932,3.936,35504000.0,41.51809051731008,3.817489923374495e-05,-0.0027462076818187886,0.0027843825810525335,23.42047930283239,32.46187363834443,3.9644,3.9591281839228025
2016-11-10 09:00:00,3.94,3.964,3.94,3.956,36886500.0,48.85985340045161,-0.0002705561590778949,-0.002443950992104343,0.002173394833026448,24.72766884531606,27.55991285403067,3.9648000000000003,3.9585594232095653
2016-11-11 09:00:00,3.936,3.956,3.88,3.928,48263000.0,41.083756327227114,-0.0027429744394180666,-0.003933095417955612,0.0011901209785375453,25.866188769414702,24.67144563918772,3.9608,3.9530031644441896
2016-11-14 09:00:00,3.932,3.932,3.892,3.904,28736000.0,35.82129740244046,-0.006563325235247053,-0.006202756971027679,-0.00036056826421937427,30.46594982078867,27.01993581183981,3.9539999999999997,3.9440934981816094
2016-11-15 09:00:00,3.92,3.944,3.9,3.94,26098500.0,46.82422688395732,-0.00660988696718956,-0.004999454962376148,-0.0016104320048134116,35.483870967742064,30.605336519315145,3.9479999999999995,3.943349225784953
2016-11-16 09:00:00,3.94,3.952,3.916,3.932,58108000.0,44.97879760277306,-0.007209217247575506,-0.004479028194209675,-0.002730189053365831,36.55913978494637,34.16965352449237,3.944,3.9412857301876887
2016-11-17 09:00:00,3.944,3.944,3.892,3.912,24889500.0,40.66398965503725,-0.009192063282092988,-0.0051694993829817255,-0.004022563899111263,38.70967741935498,36.917562724014466,3.9384,3.935961051971745
